filepath,odd_size_score,is_odd_size_issue,odd_aspect_ratio_score,is_odd_aspect_ratio_issue,low_information_score,is_low_information_issue,light_score,is_light_issue,grayscale_score,is_grayscale_issue,dark_score,is_dark_issue,blurry_score,is_blurry_issue,exact_duplicates_score,is_exact_duplicates_issue,near_duplicates_score,is_near_duplicates_issue
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_193.jpg,0.9265414150995837,False,0.5625,False,0.94102273982981,False,0.9158127715912716,False,1,False,0.9476812390634001,False,0.6074610548735939,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_194.jpg,0.9285714285714285,False,0.75,False,0.9401506006019145,False,0.8744746985377468,False,1,False,0.9854730224856005,False,0.5493450541360015,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_195.jpg,0.9285714285714285,False,0.75,False,0.9219042043046906,False,0.7980126421442074,False,1,False,0.9858081304832468,False,0.5265440701814548,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_196.jpg,0.7503723730880969,False,0.75,False,0.7705604679979356,False,0.6617154795696624,False,1,False,0.8410957226200626,False,0.6541399580836008,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_197.jpg,0.9285714285714285,False,0.75,False,0.9502843084280687,False,0.9518708325151625,False,1,False,0.9892462071896267,False,0.6125538754405435,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_198.jpg,0.8273928556640802,False,0.44970703125,False,0.8326764033279912,False,0.996078431372549,False,1,False,0.9739572900123321,False,0.46980150695295175,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_199.jpg,0.9285714285714285,False,0.75,False,0.9252106750340595,False,0.8791248113695314,False,1,False,0.9201893641933845,False,0.49827171449408625,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_2.jpg,0.9285714285714285,False,0.75,False,0.9475790776554206,False,0.8897492983054323,False,1,False,0.9916971111800984,False,0.5076552884173794,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_20.jpg,0.49990213946494166,True,0.6669921875,False,0.9069019282382904,False,0.8991856304829765,False,1,False,0.9736892666326782,False,0.4828000399443294,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_200.jpg,0.9285714285714285,False,0.75,False,0.9237653267759841,False,0.8270131668465937,False,1,False,0.9172395022556921,False,0.5014545799231738,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_203.jpg,0.9265414150995837,False,0.5625,False,0.9184159910164237,False,0.8295983892150868,False,1,False,0.9762082882604691,False,0.5592183583117505,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_207.jpg,0.9285714285714285,False,0.75,False,0.90806728602334,False,0.9389276904839896,False,1,False,0.8911691321771241,False,0.5089131949165406,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_208.jpg,0.8725470891526583,False,0.49951171875,False,0.8604228580768182,False,0.7091282904727474,False,1,False,0.7918747467936044,False,0.4673150408489305,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_209.jpg,0.9557598073420043,False,0.59814453125,False,0.9514808210646178,False,0.9465537527450589,False,1,False,0.9894752569526394,False,0.5891438596086509,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_21.jpg,0.9285714285714285,False,0.75,False,0.9055242357545128,False,0.7308860566703665,False,1,False,0.9073049096936329,False,0.45385461109573466,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_214.jpg,0.9285714285714285,False,0.75,False,0.9470124476751247,False,0.8988113702396756,False,1,False,0.9881320518744248,False,0.5750544429088988,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_216.jpg,0.8802777854767019,False,0.50830078125,False,0.8877236063563615,False,0.6461821780433055,False,1,False,0.927146631653229,False,0.5356271458934004,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_219.jpg,0.9285714285714285,False,0.75,False,0.8183706408262243,False,0.5506664827708988,False,1,False,0.817223259708845,False,0.6849156287637589,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_23.jpg,0.49990213946494166,True,0.6669921875,False,0.8769563266366641,False,0.7083695491260036,False,1,False,0.8987421258008138,False,0.5090095656137474,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_24.jpg,0.9285714285714285,False,0.75,False,0.92154475549881,False,0.9783151083659009,False,1,False,0.986568645961813,False,0.5784372669538697,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_25.jpg,0.9285714285714285,False,0.75,False,0.9117410433297719,False,0.8238009932905468,False,1,False,0.887957451242583,False,0.45041462082342254,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_26.jpg,0.9265414150995837,False,0.5625,False,0.9006832130054465,False,0.8297830048093043,False,1,False,0.86292934752709,False,0.5303990323152299,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_27.jpg,0.9285714285714285,False,0.75,False,0.9285275051906359,False,0.8198576324473714,False,1,False,0.9566501772889795,False,0.5718502012562585,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_28.jpg,0.49690695334561685,True,0.75,False,0.9043078038852581,False,0.7975927778521963,False,1,False,0.9397049879402715,False,0.4618025447200895,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_29.jpg,0.9285714285714285,False,0.75,False,0.8937571142515822,False,0.783007732895655,False,1,False,0.842648713910932,False,0.5029613871262975,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_31.jpg,0.9285714285714285,False,0.75,False,0.9383620088809517,False,0.8360463489506075,False,1,False,0.972674691437647,False,0.6057999904721232,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_32.jpg,0.9285714285714285,False,0.75,False,0.9229838620618775,False,0.9212460705408768,False,1,False,0.868625131674857,False,0.5266713764140827,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_33.jpg,0.9285714285714285,False,0.75,False,0.9377474465973595,False,0.8684537291429602,False,1,False,0.9621622132299075,False,0.5074670318362633,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_34.jpg,0.9905452019764944,False,0.66650390625,False,0.8989674700425128,False,0.8861149867971277,False,1,False,0.7679367845314641,False,0.4848437790220699,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_35.jpg,0.9905452019764944,False,0.66650390625,False,0.8817241758723675,False,0.8981306594069428,False,1,False,0.8158683054805692,False,0.45890813174312517,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_37.jpg,0.9285714285714285,False,0.75,False,0.9385563143931122,False,0.9866810920017712,False,1,False,0.9729273536728208,False,0.5917359975026781,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_38.jpg,0.9285714285714285,False,0.75,False,0.9251215916291623,False,0.8934036419722021,False,1,False,0.9143555955808067,False,0.5576614668351626,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_4.jpg,0.9285714285714285,False,0.75,False,0.8950162587343732,False,0.6887077942346738,False,1,False,0.9424966313141107,False,0.39320972937451637,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_40.jpg,0.8279901866781452,False,0.89599609375,False,0.9105025725728448,False,0.7887593994729369,False,1,False,0.9007388483323234,False,0.39379137091137706,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_41.jpg,0.9285714285714285,False,0.75,False,0.9425633305532675,False,0.9459049493039897,False,1,False,0.941147352490749,False,0.5099038239171843,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_42.jpg,0.9285714285714285,False,0.75,False,0.9284114005366684,False,0.8285710148116525,False,1,False,0.9994686169859808,False,0.5340560757324712,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_43.jpg,0.9285714285714285,False,0.75,False,0.8645347437908324,False,0.6380721012113494,False,1,False,0.8244096416277322,False,0.49106819187881445,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_44.jpg,0.9285714285714285,False,0.75,False,0.9331751432240042,False,0.8441280309291554,False,1,False,0.9471379358645967,False,0.5601153670713213,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_45.jpg,0.9285714285714285,False,0.75,False,0.9237775912537638,False,0.8257088393263566,False,1,False,0.9227790215675346,False,0.5398327551315714,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_46.jpg,0.9265414150995837,False,0.5625,False,0.8269090122032609,False,0.5789855534929617,False,1,False,0.8942506351047431,False,0.43252956697954825,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_47.jpg,0.9285714285714285,False,0.75,False,0.8988343143008821,False,0.8874303496397116,False,1,False,0.882268954608543,False,0.4627122779133118,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_48.jpg,0.7302031534191348,False,0.5643564356435643,False,0.8933367035204341,False,0.9980748333006065,False,1,False,0.9916470285824611,False,0.5807630755469821,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_49.jpg,0.7955018191940364,False,0.6683168316831684,False,0.9257765404929761,False,0.8686537925150317,False,1,False,0.9528303251914177,False,0.5471245138979748,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_5.jpg,0.6976395823580637,False,0.5542014111610006,False,0.8909472622598589,False,0.7705800236093431,False,1,False,0.913482227989969,False,0.5014203222837748,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_50.jpg,0.9285714285714285,False,0.75,False,0.9230327978014986,False,0.818846916032781,False,1,False,0.9279042626510051,False,0.5630874567420532,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_52.jpg,0.9285714285714285,False,0.75,False,0.9331967532345712,False,0.8054038379561428,False,1,False,0.9775222071714095,False,0.5448569541007889,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_53.jpg,0.9285714285714285,False,0.75,False,0.9027776109254013,False,0.7484537322913445,False,1,False,0.9635942263946478,False,0.5664545391850477,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_54.jpg,0.9285714285714285,False,0.75,False,0.9398207871994808,False,0.9552427196044659,False,1,False,0.9959671159044816,False,0.5643565789613978,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_55.jpg,0.9285714285714285,False,0.75,False,0.9455847441538403,False,0.9647058823529412,False,1,False,0.9870084198805158,False,0.6074322248330264,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_57.jpg,0.9905452019764944,False,0.66650390625,False,0.9011943633634273,False,0.8065376082035577,False,1,False,0.8867920838184712,False,0.5281226518321519,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_58.jpg,0.9314065246723959,False,0.7498597868760516,False,0.9128973939490392,False,0.9272633058075543,False,1,False,0.9482648108414653,False,0.5381575920045201,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_59.jpg,0.9265414150995837,False,0.5625,False,0.9249162150370751,False,0.8938635583213255,False,1,False,0.9464955577446995,False,0.58633389766852,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_61.jpg,0.9285714285714285,False,0.75,False,0.9254492740158498,False,0.8053932878977896,False,1,False,0.9548198136747731,False,0.4967655400926969,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_62.jpg,0.9285714285714285,False,0.75,False,0.926281846510076,False,0.8693301203229105,False,1,False,0.9774123500144575,False,0.6300981436522736,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_63.jpg,0.9285714285714285,False,0.75,False,0.9448582571790101,False,0.9823695066857981,False,1,False,0.9837891032205696,False,0.5890964080531176,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_64.jpg,0.996162207169423,False,0.75,False,0.9328819551451443,False,0.9249308917653236,False,1,False,0.8987271019007316,False,0.5992640688905166,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_65.jpg,0.9285714285714285,False,0.75,False,0.8868873081153157,False,0.7938943507834271,False,1,False,0.8357808788802852,False,0.48758509345580126,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_67.jpg,0.9285714285714285,False,0.75,False,0.947859253841844,False,0.8940569527624502,False,1,False,0.98976617342022,False,0.6055183300552991,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_68.jpg,0.9265414150995837,False,0.5625,False,0.9031554086900789,False,0.7681990340564133,False,1,False,0.8827362740301647,False,0.5270864409706637,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_69.jpg,0.9265414150995837,False,0.5625,False,0.9293895605361562,False,0.8128528181716802,False,1,False,0.9587021616117122,False,0.4929530968030271,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_70.jpg,0.9285714285714285,False,0.75,False,0.9027689999984867,False,0.7568228353562297,False,1,False,0.9160995582441616,False,0.501336594218656,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_71.jpg,0.9285714285714285,False,0.75,False,0.9192473654112304,False,0.7806114189822796,False,1,False,0.9869324823518886,False,0.4751393903386102,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_72.jpg,0.9285714285714285,False,0.75,False,0.9431330898863408,False,0.9573094429629839,False,1,False,0.9867058581947938,False,0.5923005714205516,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_73.jpg,0.9285714285714285,False,0.75,False,0.9335498329617323,False,0.8536041086077478,False,1,False,0.9838209218680335,False,0.5775319812085689,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_77.jpg,0.9285714285714285,False,0.75,False,0.9383023967772858,False,0.8291828446065757,False,1,False,0.9958525218576659,False,0.5831861390969286,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_78.jpg,0.4884581060208675,True,0.75,False,0.8977357627436091,False,0.7799344056404134,False,1,False,0.8995447949597493,False,0.4881305798462935,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_79.jpg,0.9285714285714285,False,0.75,False,0.8815351293681597,False,0.7535629673270181,False,1,False,0.8558974955424377,False,0.44340776707557095,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_82.jpg,0.9285714285714285,False,0.75,False,0.8840024183357551,False,0.7183165071261157,False,1,False,0.8969510317751673,False,0.6503757164047875,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_85.jpg,0.9265414150995837,False,0.5625,False,0.9258937685918632,False,0.8621180572477398,False,1,False,0.9931391634226673,False,0.5912472363494701,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_87.jpg,0.9905452019764944,False,0.66650390625,False,0.9017755909839469,False,0.852141988577843,False,1,False,0.9903978206444393,False,0.5372273734404298,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_88.jpg,0.9905452019764944,False,0.66650390625,False,0.8951008558321857,False,0.7706374411755686,False,1,False,0.8989750325725256,False,0.4982442451589485,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_89.jpg,0.9285714285714285,False,0.75,False,0.9098971466952328,False,0.7638136198857347,False,1,False,0.9589423880778456,False,0.4959267764681885,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_90.jpg,0.9598764309922967,False,0.9034216335540839,False,0.9414585928112023,False,0.9068606398586744,False,1,False,0.9843616658898072,False,0.6106475426356982,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_91.jpg,0.9285714285714285,False,0.75,False,0.9078002477301587,False,0.899860612331078,False,1,False,0.8746134819400133,False,0.5111933877831527,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_92.jpg,0.9153627704772764,False,0.5622529644268774,False,0.9321989328331132,False,0.8266413380230747,False,1,False,0.9314955790774482,False,0.5704679653361192,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_94.jpg,0.9285714285714285,False,0.75,False,0.8897528717163312,False,0.9227191245015893,False,1,False,0.9394069638428226,False,0.4201122040665979,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_95.jpg,0.9285714285714285,False,0.75,False,0.8988059839764717,False,0.770759842967448,False,1,False,0.8833689227014788,False,0.4587314137967359,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_96.jpg,0.8451855001859563,False,0.8701171875,False,0.9068761046892245,False,0.980748333006065,False,1,False,0.9822889807364624,False,0.5287336753940116,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Desert_iguana_97.jpg,0.9285714285714285,False,0.75,False,0.9076349577897052,False,0.7916902389344871,False,1,False,0.9870622356154071,False,0.5558860042479975,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Desert_iguana/Desert_iguana_Dipsosaurus_dorsalis_1.jpg,0.9905452019764944,False,0.66650390625,False,0.9019149989610059,False,0.8722740823693089,False,1,False,0.8473736524591549,False,0.5475898319173058,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_1.jpg,0.9285714285714285,False,0.75,False,0.8988129250837821,False,0.8627988900927376,False,1,False,0.8879315327020593,False,0.446591357728808,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_10.jpg,0.9905452019764944,False,0.66650390625,False,0.9191091299021834,False,0.7483500047533262,False,1,False,0.9847260522215685,False,0.4985682676875418,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_100.jpg,0.9285714285714285,False,0.75,False,0.9336418209731276,False,0.9395110274379308,False,1,False,0.9667298710594474,False,0.5209352528398906,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_101.jpg,0.7908890793948853,False,0.953125,False,0.8882884317643328,False,0.7471514685549818,False,1,False,0.9320880059037943,False,0.7124464447336971,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_103.jpg,0.9905452019764944,False,0.66650390625,False,0.9320206747799156,False,0.9220832570052616,False,1,False,0.9475885306972073,False,0.5491884986987863,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_104.jpg,0.9285714285714285,False,0.75,False,0.9001119591707294,False,0.9475054423281846,False,1,False,0.8295671573712426,False,0.3762744732663029,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_105.jpg,0.9265414150995837,False,0.5625,False,0.7929281698778863,False,0.9803921568627451,False,1,False,0.6077554395939349,False,0.3667043630670561,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_106.jpg,0.9265414150995837,False,0.5625,False,0.9367912032368709,False,0.8599869287147841,False,1,False,0.9788640718727925,False,0.5257161375691622,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_107.jpg,0.9285714285714285,False,0.75,False,0.9221008167580446,False,0.7950142398584166,False,1,False,0.9752122217009298,False,0.5085224435018998,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_108.jpg,0.8273928556640802,False,0.44970703125,False,0.9357205737947751,False,0.9316380485841423,False,1,False,0.9601540197389129,False,0.50273395104581,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_109.jpg,0.9905452019764944,False,0.66650390625,False,0.8913348164884152,False,0.893210278592781,False,1,False,0.7706472461564099,False,0.4747213697258198,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_110.jpg,0.9285714285714285,False,0.75,False,0.8733738071168002,False,0.8340761652014745,False,1,False,0.9558508954099773,False,0.5223653777286743,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_113.jpg,0.9265414150995837,False,0.5625,False,0.9282126436195823,False,0.8366502138550452,False,1,False,0.9516638966772636,False,0.5231535164237862,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_114.jpg,0.9285714285714285,False,0.75,False,0.9135350392974927,False,0.7201926570416801,False,1,False,0.981079351316392,False,0.45319511526683776,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_115.jpg,0.9265414150995837,False,0.5625,False,0.850976201556704,False,0.9184807841967617,False,1,False,0.7487048306849402,False,0.4392876820775502,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Green_anole/Green_anole_Green_anole_116.jpg,0.8151764388313282,False,0.96,False,0.8576952153195729,False,0.5981469977131232,False,1,False,0.9703177440476326,False,0.7296024099434667,False,1.0,False,1.0,False
